nombre_artista,album,fecha,tipo,track
Pilot,Classic Power Pop,2020-07-31,track,Magic
Lloyd Price,Anthology: His Golden Years (Remastered),2020-10-03,track,Baby Please Come Home - Remastered
Hökartorget,Remixerna Vinner,2020-07-02,track,Till T - WOXX Remix
Superglad,Cinta Dan Nafsu,2020-10-02,track,Dahaga Asmara
Pasos Sin Rumbo,La Ofrenda,2020-08-31,track,Valor o Cobardía
Lenny Kravitz,Modern Soul Butter,2020-11-20,track,Push
Cliff Richard,TikTok Christmas,2020-11-13,track,Saviour's Day
Lakis Papadopoulos,Calm,2020-11-02,track,Soul
Featherstone,Northern Rumble,2020-08-20,track,Part of Me
Turbocoopers,Different Virgins,2020-08-11,track,Someday
Buffalo Springfield,Essenziali,2020-03-13,track,For What It's Worth
Michelle Branch,Country Women,2020-08-14,track,I Want Tears
Her Neyse,"Ev Kayıtları, Demoları",2020-11-27,track,Aynı Renk
Wes Loper,Shade,2020-01-31,track,Shade
Eli Soares,Música Gospel 2020,2020-04-24,track,Mais Que O Mundo
Reverendo Frankenstein,Clap Me,2020-09-01,track,I Hate You Baby
wander wildner,Powertrio Aovivo,2020-01-05,track,Rodando el Mundo (Ao Vivo)
Los Silver,Los Silver Sinfonico,2020-04-24,track,Siempre Lloraba (En Vivo)
The Clarks,Live from the Livestream,2020-09-18,track,Love Is What You Need (Live from the Livestream)
Cidadão Quem,Día especial,2020-10-02,track,Dia especial
54-40,The 80s Album,2020-03-13,track,I Go Blind
Heróis Da Resistência,Día especial,2020-10-02,track,Só pro meu prazer
フレンズ,あくびをすれば,2020-06-17,track,あくびをすれば
Freddie King,Honky Tonk!,2020-08-20,track,Hide Away
Al Jarreau,#feliznavidad,2020-12-24,track,White Christmas
Mark May Band,Deep Dark Demon,2020-07-17,track,Back
Blindside,00's Rock Ballads,2020-11-13,track,Pitiful - Acoustic Version
Mackenzie Shrieve,Live Sessions,2020-01-05,track,"Getaway Car - Live at Big Orange Sheep, 2019"
Leonardo Gonçalves,Leonardo Gonçalves Top Hits,2020-06-15,track,Na Grandeza - Ao Vivo
Sonny & Cher,THIS is the 60's,2020-03-13,track,What Now My Love - Single Version
Stereoscope,Conjunto de Rock,2020-08-12,track,36 Anos
Humanfobia,The Ghostwave Dimension,2020-03-09,track,El Rosario De Los Ajos
Bad Company,Rock,2020-03-13,track,Gimme Gimme
Novos Baianos,Dançando Samba,2020-02-21,track,O Samba da minha terra
George Jones,Best of the Best (Remastered),2020-07-17,track,Cold Cold Heart - Remastered
The German Art Students,Rest Area Relief,2020-04-17,track,Bands Playing for Other Bands
Gabi Novak,Diskobiografija Vol.1,2020-11-27,track,Kuća Za Ptice - 1973
Ivo Mojzer,Ti si rekla sonce,2020-12-01,track,Moja pot bila si ti
Dreams of Avalon,Young Wild Hearts,2020-07-31,track,Young Wild Hearts
Donald Fagen,Soft Rock & AOR,2020-08-01,track,New Frontier
Los Terricolas,"Amores Incomparables, Vol. 4",2020-01-10,track,Una Carta
Meat Puppets,Clear At Night (Live Chicago 09/28/91 WXRT Broadcast),2020-08-18,track,Paradise>Maidens Milk - Live
The Muggs,"Slave to Sound, Volume 5",2020-01-03,track,The Boogens (Alternate Mix)
Bob Luman,Rockabilly Rebel,2020-01-01,track,Class of '59
La Sangre De Verónika,30 Años de Vivos (En Vivo),2020-10-30,track,Ciertas Emociones - En Vivo
dpsmkr,1554,2020-03-22,track,2
The Chantels,Maybe: The Sound of the Chantels,2020-03-13,track,Summer's Love
Jorma Kaukonen,"2016-02-11 Sweetwater Music Hall, Mill Valley, Ca (Live)",2016-02-25,track,Brother Can You Spare a Dime? - Live
Vía Dolorosa,XVIII en Concierto,2016-07-01,track,La Secuencia del Viento
Nol',"Russian Rock Legends, Vol. 3",2016-02-05,track,Shkola zhizni
Dwen,Siri Bintang Pujaan,2016-01-21,track,Pergilah Jauh-Jauh
The Toilet Bowl Cleaners,Poop Oh Yeah! Poop Yes! Uh Huh! Poop!,2016-06-14,track,Vacation Constipation
Modern-Rock Ensemble,Touch the Mystery,2016-09-05,track,What Will Happen to My Country?
Dennis Brown,Reggaeoke,2016-06-23,track,Should I
The Stroj,Metafonik,2016-09-15,track,Samogon
Miki Jevremovic,Gold Collection-Boris Bizetić,2016-06-16,track,S Kim Si Sada Kad Je Tužno Vreme
NO°RD,Dahinter die Festung,2016-09-09,track,Stricke
Dasputnik,Psykhixplosion,2016-03-19,track,Schizovision
Derrick Morgan,Have Fun On Christmas With Reggae,2016-12-06,track,Lover Boy
Senzafine,Macchina Spirituale,2016-03-18,track,The Hunt
Frankie Laine,50 merveilleuses musiques de films,2016-05-07,track,Règlements de comptes à O.K.Corral
Mortal Hate,Leaders of the Killing,2016-09-18,track,Leaders of Killing
Muchileiros,Luna,2016-09-27,track,Alma Limpa
IZZ,"Ampersand, Vol. 2",2016-10-11,track,The Telephone
Agony of Choice,In The Red,2016-01-22,track,"Friendly Fire - 1st single from the EP ""In the Red"""
Mikko Alatalo,"Toivo Kärki - Uutta ja vanhaa, vanhaa ja uutta",2016-02-05,track,Iisalmen Ieva
Baby Do Brasil,Rio Samba,2016-08-05,track,Lá Vem o Brasil Descendo a Ladeira
Gülden Karaböcek,Gülden Karaböcek Box Set,2016-01-19,track,Kimseye Sır Açamadım
Espoleta Blues,Manual do Rockeiro Mirim,2016-10-12,track,A Ponte
Yume Miru Adolescence,舞いジェネ！〜ソロカップリングコレクション〜,2016-01-27,track,ぴよぴよあかちゃむサンド
The Baggios,Brutown,2016-09-23,track,Padece Ser
Floating In Space,Deep Elm Records Sampler 13 - This Heart of Mine,2016-07-22,track,First Dawn
Tone,Antares,2016-07-12,track,Bright Angel Falls
Mikey Mason,"The FuMP, Vol. 54: November - December 2015",2016-01-11,track,Better Than Darth Vader
Georges Brassens,"Le Monde de la Chanson, Vol. 13: Georges Brassens – Chasse aux papillons (1953-1954) [Remastered 2016]",2016-02-05,track,Le fossoyeur
Karne Krua,XXXI 1985-2016 (Ao Vivo),2016-01-17,track,Auto-Destruição (Ao Vivo)
Domes of Silence,up in the air,2016-04-18,track,Arlo
Lollipop,Voll auf die 12 (Karneval 2K16),2016-01-08,track,Hey Baby (Uh Ah)
Andre Pettipas and the Giants,Stay Gold,2016-03-17,track,Common Ground
Un Dia,Viridián I,2016-10-21,track,In-consciente (con Rodrigo Jarque)
PBII,Plastic Soup,2016-12-01,track,The Great Pacific Garbage Patch (Spit It Out/Plastic Soup/Down Hill From Everywhere/Changing Habits)
Sugar Minott,Legends of Lovers Rock,2016-12-16,track,You've Lost That Loving Feeling
Jānis Bukums,Firerain,2016-11-25,track,Father of Mine
De Flamingo,The Four Men Go,2016-11-04,track,คนสำคัญ - Machina Remix
25 Yard Screamer,Keep Sending Signals,2016-09-05,track,No Beautiful View
Pesta,Hard'n Slow Brazilian: Compilation 2016-1,2016-07-20,track,Black Death
Roterfeld,Blood Diamond Romance,2016-05-23,track,Sealed with a Kiss
The Union of Sinners and Saints,The Union of Sinners and Saints,2016-06-17,track,Christ the Lord Is Risen Today
Freddie McGregor,Reggae Fever: The Ultimate Collection,2016-01-22,track,Sugar Baby
Pray TV,Horizontal Life,2016-07-01,track,Great Plans - Demo
Arsen Dedić,Epy Ploče - Hr 11,2016-11-15,track,Ostani Tu
Gusha Katushkin,Тоткогонебыло,2016-01-15,track,Бармены - мои друзья
Calyx,Make a Freak Feel Clean,2016-10-20,track,Cryin Elvis
Nordgarden,You Must Be the Change,2016-11-10,track,You Must Be the Change
Abalone,The Impossible Truth,2016-10-04,track,My Farewell
Mikey Mason,Tentacow,2016-06-02,track,"If Springsteen Wrote My Life, Pt. 2"
Youthless,This Glorious No Age,2016-04-08,track,High Places
Grand Avenue,Lentos de los 00 ingles,2017-06-26,track,This Is Not an End
Yunus Dişkaya,"Hesretdefter, Vol.2 - Xêrî Kilam Im",2017-01-01,track,Ew Porê Te
Bravi Tutti,La ruota della sfortuna,2017-05-12,track,Gabriele
Helmetheads,ลา,2017-12-01,track,ลา
Hillbilly Hellcats,Hillbilly Hellcats,2017-11-21,track,I Did It for the Money
Grinding Reaction,O Caos Será a Tua Herança,2017-06-17,track,Inimigo No Espelho
The Aggrovators,Reggae Trip,2017-03-31,track,Whip
Vaquero,Piedras,2017,track,Piedras
Bula,Bula Ao Vivo No Espaço das Américas,2017-12-15,track,Duas Caras - Ao Vivo
FULL POWER GIRLS R,zenryokushoujo,2017-08-02,track,Zenryoku Shoujo R!!!!!!!!
Busic,Busic no Estúdio Showlivre (Ao Vivo),2017-05-24,track,Eu Acredito em Você - Ao Vivo
Honey Boy Martin,"Sun, Sand, Reggae",2017-07-12,track,Unchained Melody
Original Love,Machiotoko Machionna,2017-11-01,track,Yen
Walrus,Family Hangover,2017-06-09,track,Tell Me
Mick Clarke,Diggin' Down,2017-03-03,track,Rhumbatism
Bobby Freeman,Starlight Express,2017-06-27,track,House Cat
Commander Cody and His Lost Planet Airmen,Live at Ebbett's Field,2017-05-05,track,All I Have to Offer You - Live
Merzbow,Aodron,2017-01-27,track,Tetsu To
Alexander Rosenbaum,Романтика шансона (Легендарные хиты),2017-05-05,track,На плантациях любви
Rotten Garden,Black Box Warning,2017-01-01,track,Silent Scream
The Baggios,The Baggios no Estúdio Showlivre (Ao Vivo),2017-01-09,track,Desapracatado - Ao Vivo
Hot Tuna,"2017-02-23 the Aladdin Theatre, Portland, Or (Live)",2017-05-04,track,Second Chances - Set 1 - Live
Slimboy,Sail On Sailor,2017-02-10,track,Life / Death (Ghost Of You)
Delaney & Bonnie,70's Hits: Essentials,2017-02-11,track,Never Ending Song of Love
Geier Sturzflug,Karneval 2019,2017-10-24,track,Pure Lust am Leben 2011
The Fauves,When Good Times Go Good,2017-12-06,track,Back To Being Me
Foghat,演唱会! 摇滚传奇,2017-06-06,track,I Just Want to Make Love to You - Live
Terry Knight,Cameo Parkway Pop And Soul Gems Of 1967-1968 Vol.5,2017-12-15,track,Forever And A Day - Mono Single Version
Lloyd Price,Lawdy Miss Clawdy,2017,track,A Foggy Day
The Chapel Of Exquises Ardents Pears,Torquemadra (Live) - EP,2017-05-18,track,Il principe
Massimo Priviero,Gospel & Spirituals,2017-12-04,track,Hope
Jimi Pappas,Jimi Pappas Covers James Taylor,2017-12-04,track,Summers Here
Gun,Favourite Pleasures (Deluxe Edition),2017-09-15,track,Go To Hell
Urcid & The Macizo,Urcid & The Macizo,2017-02-17,track,Canción de Pop
Sound Bullet,Terreno,2017-09-29,track,O Vazio Que Habitamos (Está Dentro de Nós)
Locas In Love,Kalender,2017-01-27,track,Gebet
SA,MY ONLY LONELY WAR,2017-09-06,track,威風Do!Bop!
The Chapel Of Exquises Ardents Pears,Torquemadra (Live) - EP,2017-05-18,track,Rose-croix
Alligator Jackson,Drink 'Em If You've Got 'Em,2017-05-02,track,Copenhagen Girl
SuperHiks,Underground Evergreens,2017-03-03,track,Mi smo ovdje samo zbog para
Andy Anderson,Love,2017-09-14,track,Set the World Free
Bob Karwin,Reinventing the Wheel,2017-05-09,track,Floating Front Row
Mopho,Brejo,2017-04-17,track,Tudo Acaba No Carnaval
Los Impacientes,Los Impacientes,2017-06-14,track,Para Dejarte
Soulzera,Onda Sonora Relevante,2017-12-12,track,15 de Maio
The Motern Media Holiday Singers,Congratulations Songs,2017-10-19,track,You Taught the Dog a Trick! Good Job!
GRAPEVINE,Hane / Jive,2017-11-01,track,Jive
YAMAGUCHI KASSEI GAKUEN,NOTE3,2017-01-31,track,It's OK
Mëlmak 69,Tánatos,2017-09-29,track,Tánatos
Dois Reis,Dois Reis,2017-07-28,track,O Sexo Mais Forte
F3 - Fuck the Fucking Fuckers,Bolsa Farinha,2018-05-09,track,Até Quando
Roz Vitalis,Resilience,2018-07-12,track,Resilience
Woolly Wolstenholme,Strange Worlds: a Collection 1980-2010,2018-07-27,track,12 Abendrot (Falschbier / an Apprecia)
Middle Finger,SOLI CONTRO TUTTI,2018-03-17,track,CEMENTO ARMATO
Kid Lucifer,Nothin' but Bangers,2018-07-21,track,King Lizard
Colombina Parra,Cuidado Que Grita,2018-04-27,track,Los Cuadros Hablan
Desmond and the Tutus,Tuckshop (Deluxe),2018-09-28,track,Peter - A&na Remix
Machete Bomb,Psicodália 2018 (Ao Vivo),2018-06-07,track,Fatcap - Ao Vivo
SoftAnimal,Nanook,2018-04-13,track,Move
Donny Brewer,Blues Lagoon,2018-10-21,track,Nekkid in a Gutter
John Holt,Rockers Style Outta Jamaica,2018-06-15,track,Nah Sale
Brinsley Schwarz,Live Favourites,2018-10-26,track,"Hip City, Pt. 1 - Live"
Isla Tortuga,En Vivo G Martell Fest,2018-12-12,track,We Will
Machete Bomb,Psicodália 2018 (Ao Vivo),2018-06-07,track,Giroflex - Ao Vivo
Planisphere,Into the known,2018-06-01,track,Looming Lights
EDY,La casa di Barbie,2018-10-17,track,La casa di Barbie
Captain Disko,Nimmerland,2018-09-28,track,"Revolution, Yeah!"
Captain Disko,Nimmerland,2018-09-28,track,Möbelinspektor
Ema Stoned,Phenomena,2018-12-01,track,Act II
BETAMENSCH,BETAMENSCH - EP,2018-02-23,track,Ein Blick
Khorus,Voz do Brasil (Revival),2018-03-29,track,Voz do Brasil - Revival
Normie Rowe,Straight to the Heart,2018-01-01,track,I Want to Know What Love Is
Maude,Aurora,2018-09-12,track,Fools
Stay Away,Страна чудес,2018-05-28,track,На новый год был дождь
Sys Malakian,Adventures in Mexico City,2018-07-31,track,Locko
Danny Adler,"Rockpalast TV: Live, Vol. 1",2018-06-01,track,Gusha-Gusha Woman - Live
Oh Mercy,Café Oblivion,2018-03-16,track,Crocodile Meat
Jimmy London,The Reggae Running Mix,2018-01-08,track,A Little Love
Tom Tom Club,"Giorgio Moroder Themes Remixes, Vol. 1",2018-09-14,track,Love to Love You Baby - Russ Danoff Remix
Viles Vinyles,Fuerza Esperanza,2018-04-29,track,Fémina
the Picturesque Episodes,Dreams V,2018-01-01,track,Black Space Commune
Los Solitarios,Amor es Latino,2018-04-02,track,Amor que terminó
Johnny Preston,The Twist,2018,track,Guardian Angel
Небо Здесь,Новый и злой,2018-02-06,track,Новый и злой
Angrama,Inalcanzable,2018-06-29,track,Inalcanzable
Ray Scott,Songs for Cowboys,2018-08-31,track,Different Kind of Cowboy
The Cadillacs,"The Furious 50's, Vol. XII (Remastered)",2018-08-05,track,Speedoo - Remastered
Aqua-Play,Superstereophonic,2018-02-05,track,Não Vejo o Sol
La Vida Bohème,Revolución!,2018-08-22,track,Nicaragua
Los Moonlights,Lo Máximo,2018-05-11,track,El Conductor
Glen Adams,Rocksteady Forever,2018-06-01,track,Run & Dance
Dois Reis,Curva dos 30 (Ao Vivo),2018-09-14,track,Curva dos 30 - Ao Vivo
Renegados Além dos Rótulos,Pra Se Sentir Vivo,2018-02-23,track,Estrada Blues
Tex Tex,Despertar,2018-09-03,track,Laura Quetzalli
Colonia de Vacaciones,Diluvio,2018-04-16,track,Sistema Nervioso
Sys Malakian,Adventures in Mexico City,2018-07-31,track,Sabor
Eduardo Araujo,Encontros,2018-10-18,track,Com Muito Amor e Carinho
Anaugh Conda,At Last,2018-04-09,track,Illusions
Bajaga & Instruktori,Štark arena 2018 (Live),2018,track,Gore dole (Štark arena 2018) - Live
Flicts,Flicts na Gig Showlivre (Ao Vivo),2018-07-18,track,Liberta - Ao Vivo
BTR,The Bottom,2019-09-27,track,None of These
Seahorses,If We Have Ghosts,2019-03-09,track,The Converse of an Innocent Mind
Marty Wilde,Marty: A Lifetime In Music 1957-2019,2019-06-07,track,Lullaby - Re-recording
Duane Eddy,Cripple Creek,2019-05-21,track,John Henry
Larry Williams,"Dizzy, Miss Lizzy (Remastered)",2019-02-22,track,"You Bug Me, Baby - Remastered"
Slim Harpo,In My Heart,2019-07-09,track,Blues Hangover
Aderiva,Auto Evolução,2019-04-06,track,Vencer
SABOTEN,ﾜﾝﾀﾞｰﾜﾝﾀﾞｰ,2019-05-22,track,ﾊﾞｲｷﾝｸﾞｱﾀｯｸ
Chronicles of Khan,Legacies and Bequests,2019-01-01,track,Halo
Home Brewed Universe,Instances,2019-03-08,track,Reassurance
Orbit Service,The Door to the Sky,2019-09-17,track,The Coldest Nights
The Residents,God in Three Persons (pREServed Edition),2019-08-09,track,Confused (By What I Felt Inside) - Demo
Lamebrain,For C. Marlowe,2019-08-28,track,Commencement
Organizm,Czy ty też tak masz,2019-04-12,track,24/7
SBRBS,By Lust & Gold,2019-10-18,track,Ivy
Bandina ié,Ophavet (Still-Life Remixes),2019-04-26,track,Ophavet - Still-Life Remix
The Residents,Gingerbread Man,2019-11-01,track,Gingerbread Man (The Complete Instrumental)
Haiku Project,Hikaru Beyond the Skyline,2019-02-11,track,Prelude to the Fu Dimension
Helen Shapiro,I Love You,2019-01-29,track,Little Miss Lonely (Original Mix)
Skids,Peaceful Times,2019-06-28,track,Desert Dust - Acoustic
Bienvenido Granda,Óyeme mamá (Remastered),2019-10-20,track,Seré tu amigo - Remastered
Quique González,Incombustibles,2019-11-08,track,Las gafas de Mike
Hot Tuna,"1991-07-13 Lakeside Amphitheater, Darien Center, NY",2019-09-06,track,Stop Breaking Down - Live
KC & The Sunshine Band,Give Me Some More (Aye Yai Yai),2019-05-03,track,Give Me Some More (Aye Yai Yai) - Danny Dove Remix
Tommy Roe,Look At Me,2019-03-09,track,Sheila (Original Mix)
Jack Scott,The Rock and Roll Hall of Fame - Jack Scott,2019-07-20,track,Midgie
Iwan Fals,Rosana,2019-04-15,track,Cintaku
Hermanos Carrion,Hermanos Carrión,2019-05-07,track,Que Manera De Perder
Le capre a sonagli,Garagara Yagi,2019-03-08,track,Spacciatore
The Drifters,"The Soul Collection (Original Recordings), Vol. 9",2019-01-04,track,I'm Not Worthy of You
Alrune Rod,I Amager Bio 2007,2019-02-14,track,Lyv Verden Lyv - Live
Delroy Wilson,Finest Rollin Reggae,2019-07-14,track,Johnnie Too Bad
Hot Tuna,"2018-12-30 Freight & Salvage Coffeehouse, Berkeley, Ca (Live)",2019-08-16,track,Ode for Billy Dean - Live - Set 1
Mudhoney,Cardio Rock,2019-04-05,track,Make It Now Again
Nem Liminha Ouviu,II,2019-01-14,track,Estado de Sitio
BETAMENSCH,Was wir waren,2019-04-26,track,Halt mich
Naked Drivers,DosolTV Sessions (Ao Vivo),2019-02-08,track,Over the Top - Ao Vivo
Blues Image,Still Singing the Blues,2019-04-26,track,Lazy Day Blues
Stay Away,"Дисклеймер, Часть 1",2019-11-16,track,"Синий мехоносец, натурал и трупоед"
Helen Shapiro,At Her Best (Remastered),2019-07-05,track,Kiss 'N' Run (Remastered)
O Preço,O Preço,2019-09-04,track,Assim É a Nossa Vida
Aderiva,Auto Evolução,2019-04-06,track,Reencontrar
Jamie Lenman,Shuffle - Listening Party (Track by Track Commentary),2019-12-24,track,Killer
Bobby Darin,Teen Idols: Bobby Darin,2019-07-20,track,Plain Jane
Flesh Panthers,Sway,2019-02-08,track,Sway
The Reels,The Reels,2019-04-13,track,Misused Abused
Lloyd Price,The Best of Lloyd Price,2019-07-16,track,Lady Luck
Mike Bloomfield,Knockin' Myself Out,2019-07-14,track,Wings of an Angel
Home Brewed Universe,Anima Stigmata,2019-08-05,track,Let the Children Play
Oboyob,Abirbhab,2019-05-24,track,Shopnaboron
Victor Caesar,Fuse,2020-08-10,track,Fuse
Julio Reny,Panama Live (Live Session),2020-06-02,track,O Mundo É Maior Que o Teu Quarto - Live Session
Noa Mal,Hangman,2020-03-13,track,"Melodic, Cinematic"
Donna Maria,Just Ballads 4,2020-05-22,track,Quem Sabe
Bob Luman,Rockabilly Rebel,2020-01-01,track,Class of '59
La Sangre De Verónika,30 Años de Vivos (En Vivo),2020-10-30,track,Ciertas Emociones - En Vivo
dpsmkr,1554,2020-03-22,track,2
The Chantels,Maybe: The Sound of the Chantels,2020-03-13,track,Summer's Love
Geyster,"Euphoria, Pt. 1",2020-11-10,track,Tunnel of Love
George Jones,Anthology: The Deluxe Collection (Remastered),2020-07-17,track,Too Much Water - Remastered
Birth Order,Jasper's Complaint,2020-01-08,track,Heat and Pressure
Starship,Synth Rock Sound,2020-03-13,track,It's Not Over ('Til It's Over)
Chicago,High Fidelity,2020-03-06,track,I'm a Man
Moon Taxi,One Step Away,2020-09-25,track,One Step Away
Buck Owens,Foolin' Around - 40 Country Classics,2020-01-01,track,Please Don't Take Her from Me
Billy Fury,The Early Years (Remastered),2020-05-15,track,Phone Call - Remastered
Garrafa Vazia,Birinaite Apocalipse,2020-07-28,track,Aos Idiotas
Los Seven Days,Rock'n'Roll Latino,2020-08-01,track,Hully Gully Baby
Los Tecolines,Baladas con melodrama,2020-09-18,track,Malvada
Pure Prairie League,"Reach For The Sky (Belmont Park, Long Island, NY '79 WLIR Broadcast Remastered)",2020-08-17,track,I'll Be Damned (Live) - Remastered
Fiolet,Залишимось друзями,2020-08-21,track,Застанемся сябрамі
Leonardo Gonçalves,Leonardo Gonçalves As Melhores,2020-06-15,track,eu acredito
Juliette,Istimewa,2020-03-10,track,Istimewa
Mike Laure,En Vivo Con,2020-06-19,track,Tiburon a la Vista - En Vivo
wander wildner,Powertrio Aovivo,2020-01-05,track,A Dança de Tudo (Ao Vivo)
The Ruiins,Phases - EP,2020-10-02,track,Wasted
Rey Bala,Persuasion Tool,2020-03-06,track,Persuasion Tool
The Baggios,Quareterna Serigy,2020-06-26,track,Quareterna Serigy
Los Korucos,XV Ñeros: Concierto Animado (En Vivo),2020-10-23,track,Ska de la Caguama - En Vivo
Big Spin,Big Spin,2020-01-06,track,I Wanna Come Clean
Noa Mal,Hangman,2020-03-13,track,Lovely Is The Sound Of The World When It's Silent
Alan Davey,Four-Track Mind,2020-05-22,track,Spiritual Modulator
Crowder,SOZO Playlists: Top Christian Hits Vol. 2,2020-09-04,track,I'm Leaning On You
DustRats,Plumber's Blues,2020-05-26,track,Monolith
Зимовье Зверей,11 бис,2020-02-15,track,Средневековый город
Cilla Black,Cilla Sings a Rainbow / Day By Day with Cilla,2020-06-26,track,Yesterday (Mono)
Los Muecas,"20 Súper Éxitos, Volumen 1",2020-02-17,track,Sea Por Dios
Los Terricolas,Coleccion De Oro: 20 Temas Originales,2020-10-23,track,Te Juro Que Te Amo
Marty Wilde,Anthology: His Golden Years (Remastered),2020-10-03,track,Bad Boy - Remastered
Bijelo Dugme,101 Hit - Tulum,2020-04-20,track,Na Zadnjem Sjedištu Moga Auta
Hillbilly Hellcats,Indie Rock - Just Dance with Rockabilly Rhythms,2020-01-22,track,Havin' It All
Los Atascados,Destino Vedette,2020,track,Flaca Fatal
Helen Shapiro,Walkin' Back to Happiness,2020-10-05,track,Don't Treat Me Like a Child
Os Mutantes,MPB Românticas,2020-03-13,track,A Minha Menina
OPM,Dorm Room Rock,2020-10-23,track,Better Daze
John Holt,At His Best,2020-04-07,track,Rum Bumper
Pepe Willberg,Elokuvan Osumia Soumeksi,2020-07-10,track,Rasvis mä oon
Macumbazilla,"Roadie Metal, Six Years Heavy",2020-05-10,track,Hellhounds
Rodox,Temazos Punk,2020-12-11,track,De costas para o mar
Seals and Crofts,Play: 70's Music,2020-03-13,track,Summer Breeze
David Olney,Holiday in Holland,2016-02-10,track,Sweet Poison (Live) [feat. Sergio Webb]
Kommando Kant,Ziehen Sie 'ne Nummer,2016-08-12,track,High End / Low Life
Trampa,¡Viva La Evolución!,2016-05-06,track,Rotina
George Jones,The Hit Collection,2016-05-13,track,Wandering Soul
PBII,Plastic Soup,2016-12-01,track,Living By The Dice
Yo Ciervo,Sumar y Restar,2016-07-15,track,Disuelto en la Ciudad
Mirrored Lips,МОМ,2016-10-14,track,No Love but Kill
Book Group,The Great Indoors,2016-05-13,track,Season of Screams
Veislakt,Fumar Mata,2016-10-11,track,Nav
Lou Dalfin,I Virasolelhs,2016-04-05,track,Pels D'òr
Volage,Coffee Dreamer,2016-03-11,track,6H15
Dona Iracema,Máquina de Amarrar Jegue,2016-10-05,track,Celebrar
Papa Don McMinn,Pale Prince of Beale Street,2016-10-21,track,Bad Blood
Los Terricolas,Historia Musical,2016-05-25,track,Llorarás
Vinicio Capossela,Canzoni della cupa,2016-05-06,track,Il Pumminale
Twin Peaks,Dream: The Tranquillity Album,2016-05-04,track,From the Beginning - Dream Mix
CG Bros,Всё основное внутри,2016-01-01,track,Одна
Vadik Barron,Tragaluz,2016-11-11,track,Un Juego - Radio Edit
Interpuesto,Miedo a la Obscuridad,2016-04-01,track,Difícil Es
Duff,12 Centesimi Al Chilometro,2016-03-27,track,Via Montello 9
Drenna,Desconectar,2016-11-11,track,Retorno
Ugory,Coś Ty Zrobił Ze Swoim Życiem,2016-10-12,track,Polne Drogi
ดวงดาว เดียวดาย,Simply Life,2016-09-09,track,เพราะ
Numata,Cerita: The Best of Numata,2016-05-27,track,Jangan Katakan - Remastered
Blitz,Aventuras II,2016-11-18,track,Nunca Joguei Com Pelé
FTISLAND,Live 2015 FNC KINGDOM,2016-05-18,track,"PUPPY (Live 2015 FNC KINGDOM-Part1@Makuhari International Exhibition Halls, Chiba)"
Glutton,ELD,2016-05-20,track,Silur
Tired Tape Machine,"Sunshine, Maybe",2016-10-28,track,Five
The Bob Lanza Blues Band,Time to Let Go,2016-09-07,track,Time to Let Go
Parásitus,Parásitus,2016-09-04,track,Escalofrío
Kemal Monteno,Gold Collection-Pero Gotovac,2016-01-28,track,Moj Svit
Octavio Suñé,T.O.D.O,2016-06-16,track,Sintonizar
Mega,Ilustrasi,2016-12-30,track,Sekarang Ke III
Velvett Lipstick,Tsss... Ahhh!,2016-07-08,track,Gasoline
Os Noctambulos,Stranger,2016-07-15,track,Medication
Aldemaro Romero,Dinner In Caracas,2016-05-16,track,La Reyna
Zoob,Curriculum Vitae,2016-03-05,track,SOS
The Krav Maga,Arché,2016-01-10,track,Just a Rainbow
7 Weeks,A Farewell to Dawn,2016-11-25,track,King in the Mud
TH eROCKERS,Come On,2016,track,Pappa Du
Drive Blind,Be a Vegetable,2016-06-06,track,The Last Temptation of the Modern Man
Jānis Bukums,Firerain,2016-11-25,track,Wake Up
Tyla Gang,Pool Hall Punks: Complete Recordings 1976-1978,2016-08-26,track,Don't Shift a Gear - Live - Old Grey Whistle Test (29/11/1977)
Wild Detroit Gang,Origins,2016-01-16,track,Sunset
Delroy Wilson,Reggae Of My Heart,2016-12-01,track,Pretty Girl
Twin Peaks,"Still to Chill, Vol.2",2016-04-26,track,Feel the Sun - Chill Mix
Coco Montoya,The Ultimate Old School R&B,2016-08-10,track,Casting My Spell
Mišo Kovač,Gold Collection-Ivo Lesić,2016-04-05,track,E Viva L'Amor
George Jones,The Hit Collection,2016-05-13,track,Sweet Dreams
Ritmo Peligroso,Cortes Finos,2016-04-22,track,Tu Cara
Nouveau Vélo,Reflections,2017-03-17,track,It's Not for Me (She Said)
Legrant,Manuscrito,2017-11-17,track,Malditos Duendes
Canshaker Pi,Indie Academy,2017-08-18,track,Indie Academy
STUPID BABIES GO MAD,LONG VACATION,2017-08-02,track,After Dark
Império da Lã,Só no Pallets,2017-11-24,track,Amigo Punk
Nosfell,Echo Zulu,2017-10-13,track,La ressasse
Vaya Futuro,Tips para Ir de Viaje,2017-10-13,track,Autostop a Tlaxcala
BUGY CRAXONE,ミラクル,2017-01-18,track,いいかげんなBlue
The Fauves,Prefer Others - B-Sides 1995-2002,2017-12-06,track,Photo Albums
Dynamic Hepnotics,Live,2017-04-28,track,The Meaning of Life (Live)
Craig Douglas,Volare,2017-11-14,track,After All
Delroy Wilson,Cooler Than Dem,2017-06-23,track,Love Forever
John Holt,Making Waves,2017-02-06,track,Mr Big Stuff
St. Tropez,Democracy,2017-02-07,track,Debate
Hellorice,Super Fruity State Of Mind,2017-07-04,track,Free J. Wichita
